trioTake;trio;take;startA;startB;startC;endA;endB;endC;startAll;endAll;promptTime;syncIndex;duration;type;number;pedalA;pedalB;pedalC;numberPedals;goalAchievementAll;goodEndAll;goodImproAll;goodEndA;goodEndB;goodEndC
1208;12;8;8.08068027210884;9.12829931972789;11.7822675736961;200.926394557823;201.872244897959;202.133650793651;8.08068027210884;202.133650793651;171.824988662132;0.489554043839756;194.052970521542;1;1;0;0;0;3;30.3086621315193;1;5.16666666666667;5;4;3
109;1;9;8.4827664399093;57.5721995464853;25.0052154195011;171.030340136054;178.998231292517;187.380181405896;8.4827664399093;187.380181405896;170.284988662132;8.24393046107331;178.897414965986;1;3;0;0;0;3;17.0951927437642;0.577350269189626;3.66666666666667;3;4;4
209;2;9;0;5;13.1192290249433;177.867800453515;220.081859410431;183.005124716553;0;220.081859410431;165.494988662132;26.4302645502645;220.081859410431;1;2;0;0;0;3;54.5868707482993;2.17944947177034;4.66666666666667;3;7;3.5
309;3;9;5.04857142857143;7.59777777777778;27.605306122449;180.450929705215;204.256825396825;211.826621315193;5.04857142857143;211.826621315193;154.084988662132;12.9818291761149;206.778049886621;1;1;0;0;0;3;57.7416326530612;1;5.66666666666667;5;7;6
409;4;9;19.3231292517007;14.4531972789116;15.4060317460317;216.162766439909;209.440045351474;219.227800453515;14.4531972789116;219.227800453515;170.914988662132;4.28426303854875;204.774603174603;2;3;0;0;0;3;48.3128117913832;1.15470053837925;4.66666666666667;4;6;4
509;5;9;16.7120634920635;22.3472562358277;24.5871655328798;196.439591836735;185.65410430839;188.731111111111;16.7120634920635;196.439591836735;167.304988662132;6.16465608465609;179.727528344671;1;1;0;0;0;3;29.1346031746032;1.52752523165195;5.33333333333333;5;7;4
609;6;9;2.7907029478458;22.0040362811791;10.6757823129252;195.990612244898;190.74253968254;202.022902494331;2.7907029478458;202.022902494331;155.124988662132;5.77088435374151;199.232199546485;2;1;0;0;0;3;46.8979138321995;1.52752523165195;5;5;4;7
709;7;9;19.4159183673469;5.35786848072562;7.59977324263039;224.963764172336;193.709795918367;221.85283446712;5.35786848072562;224.963764172336;144.514988662132;11.4549659863946;219.60589569161;2;1;0;0;0;3;80.4487755102041;1.52752523165195;5;2;3;5
809;8;9;12.2432199546485;4.71233560090703;8.16648526077097;181.321950113379;180.858004535147;161.005124716553;4.71233560090703;181.321950113379;147.974988662132;6.92692365835222;176.609614512472;1;2;0;0;0;3;33.3469614512472;1.52752523165195;4.83333333333333;2;5;3
909;9;9;11;8.84893424036281;9.21310657596372;202.406031746032;199.480680272109;198.424081632653;8.84893424036281;202.406031746032;173.124988662132;2.30243386243385;193.557097505669;2;2;0;0;0;3;29.2810430839002;1;4.66666666666667;4;5;6
1009;10;9;9.8546485260771;10.6348752834467;9.47251700680272;169.548707482993;178.975283446712;171.452380952381;9.47251700680272;178.975283446712;144.964988662132;5.64982615268329;169.502766439909;1;3;0;0;0;3;34.0102947845805;1.15470053837925;5.66666666666667;3;5;5
1109;11;9;8.11460317460318;11.571746031746;8.78607709750567;144.277142857143;147.423990929705;148.271065759637;8.11460317460318;148.271065759637;NA;1.61366591080878;140.156462585034;0;0;0;0;0;3;NA;2.3094010767585;5.33333333333333;3;7;7
1209;12;9;12.3968707482993;7.10489795918367;6.97718820861678;202.80612244898;194.842222222222;194.714512471655;6.97718820861678;202.80612244898;151.014988662132;5.35183673469387;195.828934240363;2;2;0;0;0;3;51.7911337868481;1;5;6;4;5
110;1;10;10.2956462585034;6.77764172335601;0;158.332199546485;179.542993197279;159.644217687075;0;179.542993197279;149.564988662132;13.7031897203326;179.542993197279;1;3;0;0;0;3;29.9780045351474;0;4.66666666666667;6;6;6
210;2;10;12.7660317460317;37;25.14589569161;194.864172335601;186.69074829932;187.062902494331;12.7660317460317;194.864172335601;166.714988662132;5.32489795918367;182.098140589569;2;2;0;0;0;3;28.1491836734694;1.15470053837925;5.66666666666667;4;4;6
310;3;10;8;20.4356009070295;16.6212698412698;208.575011337868;203.940544217687;212.023174603175;8;212.023174603175;146.104988662132;3.84359788359788;204.023174603175;2;1;0;0;0;3;65.9181859410431;1.52752523165195;3.83333333333333;5;6;3
410;4;10;6.38952380952381;6.13609977324263;6.54018140589569;271.832244897959;249.936009070295;264.146712018141;6.13609977324263;271.832244897959;145.154988662132;9.860589569161;265.696145124717;2;1;0;0;0;3;126.677256235828;2.08166599946613;4;2;3;6
510;5;10;0;15.8679818594104;25.5390022675737;199.70716553288;197.681768707483;195.115600907029;0;199.70716553288;164.134988662132;2.20565381708239;199.70716553288;2;3;0;0;0;3;35.5721768707483;1.52752523165195;5.66666666666667;2;4;5
610;6;10;2.72086167800453;6.39650793650794;3.60385487528345;169.567664399093;156.73283446712;169.346167800454;2.72086167800453;169.567664399093;167.634988662132;4.35210884353741;166.846802721088;1;2;0;0;0;3;1.93267573696144;0.5;5;5;4;4.5
710;7;10;7.18571428571429;5.96648526077098;13.367664399093;148.681133786848;146.119954648526;149.076235827664;5.96648526077098;149.076235827664;144.214988662132;1.11712773998487;143.109750566893;2;3;0;0;0;3;4.86124716553286;1;3.66666666666667;3;4;2
810;8;10;5.11342403628118;21.7037188208617;17.9861678004535;187.911972789116;187.865079365079;188.283129251701;5.11342403628118;188.283129251701;144.574988662132;0.263068783068775;183.169705215419;2;1;0;0;0;3;43.7081405895692;2;4;2;4;6
910;9;10;5.39578231292517;6.17401360544218;58.837;175.780544217687;173.110612244898;176.709433106576;5.39578231292517;176.709433106576;167.874988662132;1.5092365835223;171.313650793651;1;2;0;0;0;3;8.83444444444444;1.52752523165195;4.66666666666667;6;5;3
1010;10;10;7.84721088435374;6.19297052154195;18.1048979591837;211.671972789116;211.369659863946;209.95387755102;6.19297052154195;211.671972789116;156.424988662132;0.6734693877551;205.479002267574;2;1;0;0;0;3;55.2469841269841;1.15470053837925;5.66666666666667;5;7;5
1110;11;10;13.886485260771;11.3282993197279;6.61501133786848;160.231882086168;92.6385034013605;162.901814058957;6.61501133786848;162.901814058957;150.414988662132;24.3110808767952;156.286802721088;2;2;0;0;0;3;12.4868253968254;1.73205080756888;4.66666666666667;4;7;7
1210;12;10;10.0302494331066;10.7246712018141;11;171.013378684807;148.966485260771;157.267619047619;10.0302494331066;171.013378684807;145.524988662132;11.9308843537415;160.983129251701;1;3;0;0;0;3;25.4883900226757;1.15470053837925;3.66666666666667;4;2;4
111;1;11;15.2733333333333;8.74816326530612;74.642;168.699637188209;267.724580498866;268.769206349206;8.74816326530612;268.769206349206;157.954988662132;33.704731670446;260.0210430839;1;1;0;0;0;3;110.814217687075;2.08166599946613;4.33333333333333;3;7;6
211;2;11;9.23605442176871;83.847;10.7256689342404;193.486303854875;174.524399092971;176.455011337868;9.23605442176871;193.486303854875;171.324988662132;11.9977324263038;184.250249433107;2;3;0;0;0;3;22.1613151927438;0.577350269189626;6.33333333333333;6;7;6
311;3;11;4.48984126984127;17.2318820861678;4.37410430839002;176.797233560091;195.93074829932;195.512698412698;4.37410430839002;195.93074829932;163.524988662132;6.51718820861678;191.55664399093;1;2;0;0;0;3;32.4057596371882;0.5;4.5;5;4.5;4
411;4;11;4.16657596371882;4.56866213151927;4.22045351473923;237.333650793651;241.315600907029;225.305986394558;4.16657596371882;241.315600907029;142.314988662132;6.66385487528344;237.149024943311;2;1;0;0;0;3;99.000612244898;1.15470053837925;5.16666666666667;6;4;4
511;5;11;18.4521088435374;33.185;17.3875283446712;307.457278911565;303.162040816327;298.169387755102;17.3875283446712;307.457278911565;169.894988662132;4.5277097505669;290.069750566893;1;1;0;0;0;3;137.562290249433;1;6;5;7;6
611;6;11;7.96394557823129;3.60385487528345;17.1081632653061;167.668979591837;164.360498866213;172.161768707483;3.60385487528345;172.161768707483;153.444988662132;4.09801965230536;168.5579138322;2;3;0;0;0;3;18.7167800453515;0.5;4.33333333333333;4;5;4.5
711;7;11;5.98943310657596;6.24585034013605;5.57537414965986;180.902902494331;147.883945578231;181.564399092971;5.57537414965986;181.564399092971;144.594988662132;11.4473167044596;175.989024943311;2;1;0;0;0;3;36.969410430839;2.02072594216369;2.66666666666667;4.5;6;2
811;8;11;19.6453968253968;20.2959183673469;11.7333786848073;169.665442176871;183.482040816327;184.43387755102;11.7333786848073;184.43387755102;154.494988662132;5.24009070294784;172.700498866213;1;2;0;0;0;3;29.9388888888889;0.577350269189626;4.33333333333333;6;5;5
911;9;11;4.43795918367347;5.78489795918367;12;162.700272108844;161.585804988662;163.617188208617;4.43795918367347;163.617188208617;161.124988662132;0.982766439909293;159.179229024943;1;3;0;0;0;3;2.49219954648524;1.52752523165195;3.66666666666667;7;5;4
1011;10;11;7.02507936507936;6.09319727891156;5.86371882086168;131.446303854875;146.120952380952;148.628253968254;5.86371882086168;148.628253968254;141.154988662132;6.56308390022676;142.764535147392;1;3;0;0;0;3;7.47326530612244;0.577350269189626;4.66666666666667;4;5;5
1111;11;11;40.933;7.80730158730159;3.87424036281179;197.513151927438;198.895011337868;193.171020408163;3.87424036281179;198.895011337868;162.134988662132;2.36861678004536;195.020770975057;1;1;0;0;0;3;36.760022675737;2;5;5;7;3
1211;12;11;10.3036281179138;10.0452154195011;11.0170068027211;178.363673469388;168.148888888889;169.007936507937;10.0452154195011;178.363673469388;153.954988662132;6.52350718065004;168.318458049887;2;2;0;0;0;3;24.4086848072562;0;5.66666666666667;4;4;4
112;1;12;13.9114285714286;19.1006349206349;10.3275736961451;190.557959183673;190.630793650794;190.232698412698;10.3275736961451;190.630793650794;170.554988662132;0.156976568405147;180.303219954649;1;3;0;0;0;3;20.0758049886621;0.577350269189626;5.66666666666667;7;7;6
212;2;12;23.0536507936508;31.3737414965986;20;176.286394557823;176.913968253968;166.56947845805;20;176.913968253968;169.454988662132;3.65735449735449;156.913968253968;2;2;0;0;0;3;7.45897959183674;0.577350269189626;3.33333333333333;3;3;4
312;3;12;8.6384126984127;20.6501133786848;8.58952380952381;208.92820861678;229.361768707483;209.810204081633;8.58952380952381;229.361768707483;168.624988662132;13.3283749055178;220.772244897959;2;1;0;0;0;3;60.7367800453515;1.04083299973307;4.66666666666667;3;4.5;5
412;4;12;9.11931972789116;17;5.95351473922902;305.802040816327;297.344263038549;298.290113378685;5.95351473922902;305.802040816327;144.954988662132;5.32323507180651;299.848526077098;2;3;0;0;0;3;160.847052154195;1.15470053837925;5;6;6;4
512;5;12;14.1568707482993;16.4566439909297;15;340.82843537415;328.591247165533;335.586349206349;14.1568707482993;340.82843537415;157.924988662132;5.82642479213907;326.67156462585;2;1;0;0;0;3;182.903446712018;0.577350269189626;5.66666666666667;4;4;5
612;6;12;2.62208616780045;4.44993197278912;3.97301587301587;166.208299319728;160.484308390023;166.405850340136;2.62208616780045;166.405850340136;150.864988662132;2.03969765684051;163.783764172336;2;2;0;0;0;3;15.5408616780045;2.08166599946613;4.66666666666667;2;5;6
712;7;12;10.2427664399093;1;3;199.804943310658;199.480680272109;201.98798185941;1;201.98798185941;148.594988662132;1.56344671201814;200.98798185941;2;2;0;0;0;3;53.3929931972789;1;5.16666666666667;5;4;3
812;8;12;6.53818594104308;5.37383219954649;18.657641723356;140.086666666667;144.103537414966;148.643219954649;5.37383219954649;148.643219954649;152.714988662132;4.36541194255479;143.269387755102;0;0;0;0;0;3;-4.07176870748302;1.52752523165195;4;4;2;1
912;9;12;0;7.41718820861678;16.8766893424036;107.458820861678;107.133560090703;104.86970521542;0;107.458820861678;NA;0.971458805744523;107.458820861678;0;0;0;0;0;3;NA;0.577350269189626;4.33333333333333;5;4;4
1012;10;12;6.63895691609977;6.07024943310658;2.12222222222222;157.550975056689;159.440680272109;163.72693877551;2.12222222222222;163.72693877551;143.164988662132;3.48740740740741;161.604716553288;2;3;0;0;0;3;20.5619501133787;0;5.33333333333333;5;5;5
1112;11;12;7.55487528344671;17.5930612244898;13.1830839002268;157.317505668934;181.001678004535;180.490839002268;7.55487528344671;181.001678004535;165.134988662132;8.06500377928949;173.446802721088;2;2;0;0;0;3;15.8666893424036;1.15470053837925;4.33333333333333;5;7;5
1212;12;12;7.60675736961451;6.8534693877551;7.3692970521542;252.154965986395;255.335736961451;260.571836734694;6.8534693877551;260.571836734694;152.874988662132;4.55099017384731;253.718367346939;1;2;0;0;0;3;107.696848072562;0.577350269189626;5.66666666666667;6;5;6
113;1;13;2.577;18.2675283446712;17.3985034013605;178.775736961451;191.361133786848;211.41156462585;2.577;211.41156462585;155.674988662132;17.5620861678004;208.83456462585;1;2;0;0;0;3;55.7365759637188;1.73205080756888;5;4;7;4
213;2;13;135.399;11;16.3718367346939;307.01029478458;290.849024943311;300.18380952381;11;307.01029478458;171.524988662132;7.66258503401358;296.01029478458;2;1;0;0;0;3;135.485306122449;2.08166599946613;5.33333333333333;3;7;6
313;3;13;7.58181405895692;11.5218594104308;10;168.403310657596;188.488662131519;183.450113378685;7.58181405895692;188.488662131519;167.384988662132;8.37463340891912;180.906848072562;1;3;0;0;0;3;21.1036734693878;0.577350269189626;5.16666666666667;4;5;4
413;4;13;7.10789115646258;5.54544217687075;2.13718820861678;199.527573696145;199.516598639456;197.020272108844;2.13718820861678;199.527573696145;159.614988662132;0.839425547996967;197.390385487528;1;3;0;0;0;3;39.9125850340136;0.288675134594813;5;6;6.5;6
513;5;13;3.40131519274376;11.6834920634921;12.2970975056689;244.543265306122;180.426984126984;157.653741496599;3.40131519274376;244.543265306122;150.044988662132;50.335268329554;241.141950113379;1;2;0;0;0;3;94.4982766439909;2.64575131106459;6;2;7;6
613;6;13;2.59614512471655;3.09102040816327;2.90643990929705;162.382993197279;162.928752834467;169.256371882086;2.59614512471655;169.256371882086;153.384988662132;4.40033257747543;166.66022675737;1;1;0;0;0;3;15.8713832199547;2.08166599946613;4.33333333333333;2;6;5
713;7;13;6.27278911564626;6;6.9831746031746;157.211746031746;150.291473922902;157.014195011338;6;157.211746031746;161.994988662132;2.37260770975056;151.211746031746;1;2;0;0;0;3;-4.7832426303855;0.577350269189626;3.66666666666667;4;3;3
813;8;13;7.81428571428571;4.23043083900227;14;179.929115646259;180.184535147392;180.927845804989;4.23043083900227;180.927845804989;161.824988662132;0.580680272108841;176.697414965986;2;3;0;0;0;3;19.1028571428571;1;5.66666666666667;5;7;6
913;9;13;5.64321995464853;7.62371882086168;4.68539682539683;175.33156462585;186.547074829932;161.515963718821;4.68539682539683;186.547074829932;141.234988662132;12.0822071050642;181.861678004535;2;2;0;0;0;3;45.3120861678005;1.60727512683216;4.66666666666667;6;3.5;3
1013;10;13;8.83995464852608;52.194;9.24702947845805;151.512698412698;200.459455782313;222.10126984127;8.83995464852608;222.10126984127;152.564988662132;30.7434618291761;213.261315192744;1;2;0;0;0;3;69.5362811791383;1.52752523165195;5;4;2;5
1113;11;13;45.044;5.99142857142857;10.4502947845805;294.363038548753;304.092925170068;309.073605442177;5.99142857142857;309.073605442177;168.984988662132;6.56374905517761;303.082176870748;2;1;0;0;0;3;140.088616780045;1;6.33333333333333;5;7;6
1213;12;13;13.2229931972789;14.766485260771;12.1933333333333;176.236507936508;184.000861678005;183.597777777778;12.1933333333333;184.000861678005;173.564988662132;2.72247921390778;171.807528344671;1;3;0;0;0;3;10.435873015873;1;6.33333333333333;6;5;7
114;1;14;2.55124716553288;116.893;61.227;231.483945578231;280.706077097506;211.721859410431;2.55124716553288;280.706077097506;148.734988662132;39.4021164021164;278.154829931973;1;2;0;0;0;3;131.971088435374;2.3094010767585;5;7;7;3
214;2;14;12.6413151927438;16.2920181405896;28;201.204761904762;239.180453514739;245.278594104308;12.6413151927438;245.278594104308;166.784988662132;16.7239909297052;232.637278911565;1;1;0;0;0;3;78.4936054421769;2.08166599946613;5;4;7;3
314;3;14;20.430612244898;18.9868934240363;18.6566439909297;175.802494331066;178.020453514739;177.985532879819;18.6566439909297;178.020453514739;156.824988662132;0.750959939531356;159.36380952381;2;3;0;0;0;3;21.1954648526077;1.52752523165195;5.33333333333333;7;6;4
414;4;14;2.94335600907029;17.1131519274376;8;215.595056689342;215.304716553288;188.99052154195;2.94335600907029;215.595056689342;164.154988662132;8.96495842781558;212.651700680272;1;2;0;0;0;3;51.4400680272109;1.52752523165195;6;5;7;4
514;5;14;9;19.0487528344671;0.0249886621315193;210.600408163265;207.755873015873;196.621179138322;0.0249886621315193;210.600408163265;181.354988662132;5.60792139077854;210.575419501134;2;3;0;0;0;3;29.2454195011338;2;6;3;7;5
614;6;14;1.1853514739229;11.7533333333333;0.739365079365079;160.981179138322;156.314784580499;159.913605442177;0.739365079365079;160.981179138322;148.004988662132;1.91132275132276;160.241814058957;2;1;0;0;0;3;12.9761904761905;1.15470053837925;4.33333333333333;3;5;3
714;7;14;7.7843537414966;1;5.25609977324263;170.768934240363;160.725759637188;169.213469387755;1;170.768934240363;161.444988662132;3.86621315192744;169.768934240363;2;3;0;0;0;3;9.3239455782313;1.52752523165195;4.66666666666667;3;5;2
814;8;14;24.3556916099773;17.9322902494331;18.2944671201814;176.089841269841;176.206575963719;179.503083900227;17.9322902494331;179.503083900227;170.864988662132;2.23658352229781;161.570793650794;2;1;0;0;0;3;8.63809523809522;0;5.66666666666667;5;5;5
914;9;14;7.9649433106576;7.1118820861678;10.8284353741497;156.832607709751;171.30970521542;168.767482993197;7.1118820861678;171.30970521542;148.924988662132;5.67310657596372;164.197823129252;1;2;0;0;0;3;22.384716553288;2;3.66666666666667;6;4;2
1014;10;14;6.50326530612245;6.17301587301587;26.2873015873016;193.607029478458;194.117868480726;210.951609977324;6.17301587301587;210.951609977324;163.754988662132;11.3927739984883;204.778594104308;2;2;0;0;0;3;47.1966213151927;0;5.33333333333333;5;5;5
1114;11;14;48.058;23.5595011337868;11.0938321995465;179.873242630385;178.463446712018;185.446575963719;11.0938321995465;185.446575963719;174.814988662132;4.18548752834468;174.352743764172;1;3;0;0;0;3;10.6315873015873;1.15470053837925;6.33333333333333;5;7;7
1214;12;14;7.37229024943311;10.330566893424;7.77238095238095;218.461541950113;219.30462585034;222.038412698413;7.37229024943311;222.038412698413;170.694988662132;2.10355253212396;214.66612244898;2;1;0;0;0;3;51.3434240362812;1.73205080756888;4.66666666666667;6;3;3
115;1;15;11.7333786848073;2.64104308390023;15.9936961451247;241.408390022676;241.541088435374;242.400136054422;2.64104308390023;242.400136054422;172.074988662132;0.616931216931221;239.759092970522;1;1;0;0;0;3;70.3251473922903;0.577350269189626;6.33333333333333;7;7;6
215;2;15;26.692380952381;71.497;33.725;199.009750566893;217.539637188209;210.793968253968;26.692380952381;217.539637188209;159.634988662132;8.42518518518519;190.847256235828;1;3;0;0;0;3;57.9046485260771;1.15470053837925;4.33333333333333;4;6;6
315;3;15;6.80258503401361;8.89582766439909;19.8080272108844;185.669070294785;182.661904761905;185.773832199546;6.80258503401361;185.773832199546;156.674988662132;1.07222978080121;178.971247165533;2;2;0;0;0;3;29.098843537415;2.08166599946613;3.33333333333333;5;4;1
415;4;15;2.3497052154195;0;7.98190476190476;165.254467120181;171.871428571429;165.181632653061;0;171.871428571429;142.004988662132;4.4355857898715;171.871428571429;2;2;0;0;0;3;29.866439909297;0.577350269189626;3.83333333333333;6;5;5
515;5;15;28.2508390022676;12.510612244898;28.268;182.039319727891;186.927210884354;188.400861678005;12.510612244898;188.400861678005;169.624988662132;2.61173091458806;175.890249433107;1;3;0;0;0;3;18.775873015873;1.15470053837925;5.33333333333333;2;4;4
615;6;15;2;3.91215419501134;8.10861678004535;168.227709750567;157.732562358277;152.832698412698;2;168.227709750567;142.924988662132;8.63005291005291;166.227709750567;1;2;0;0;0;3;25.3027210884354;2.64575131106459;5;2;6;7
715;7;15;5.49356009070295;6.00040816326531;6.86444444444444;185.316870748299;166.659274376417;167.042403628118;5.49356009070295;185.316870748299;152.554988662132;12.3106878306878;179.823310657596;1;1;0;0;0;3;32.7618820861678;1.52752523165195;5.16666666666667;2;4;5
815;8;15;3;11;7.54390022675737;171.149070294785;175.200861678005;173.610476190476;3;175.200861678005;164.784988662132;1.88072562358277;172.200861678005;1;3;0;0;0;3;10.415873015873;1.73205080756888;3.66666666666667;4;4;1
915;9;15;7.14081632653061;7.6047619047619;2;133.26716553288;136.204489795918;136.435963718821;2;136.435963718821;NA;1.13342403628117;134.435963718821;0;0;0;0;0;3;NA;2;4.33333333333333;6;4;2
1015;10;15;5.62625850340136;5.34489795918367;13.647029478458;292.387528344671;306.272970521542;305.692290249433;5.34489795918367;306.272970521542;168.354988662132;4.82204081632653;300.928072562358;2;1;0;0;0;3;137.91798185941;0;5.33333333333333;5;5;5
1115;11;15;10.5849886621315;13.2908390022676;11.5318367346939;169.083764172336;171.028344671202;177.188344671202;10.5849886621315;177.188344671202;150.834988662132;4.75486016628873;166.60335600907;2;3;0;0;0;3;26.3533560090703;0;5.66666666666667;5;5;5
1215;12;15;29.037052154195;21.58;2.55823129251701;257.459909297052;167.784716553288;257.889931972789;2.55823129251701;257.889931972789;167.964988662132;30.1784126984127;255.331700680272;1;1;0;0;0;3;89.9249433106576;1.15470053837925;5.33333333333333;6;4;6
116;1;16;16.3498866213152;9.92349206349206;18.9250340136054;175.268707482993;176.296371882086;184.045759637188;9.92349206349206;184.045759637188;148.694988662132;5.50881330309902;174.122267573696;1;3;0;0;0;3;35.3507709750567;1.15470053837925;6.33333333333333;7;7;5
216;2;16;8.75315192743764;6.3865306122449;5.38380952380952;194.06798185941;194.601768707483;188.859818594104;5.38380952380952;194.601768707483;151.734988662132;2.09191232048375;189.217959183673;1;2;0;0;0;3;42.8667800453515;2.08166599946613;4.66666666666667;5;6;2
316;3;16;12.4996371882086;13.8665306122449;3.88920634920635;230.100090702948;209.205578231293;234.489115646259;3.88920634920635;234.489115646259;167.834988662132;9.89085411942555;230.599909297052;1;1;0;0;0;3;66.654126984127;0.577350269189626;6;6;5;6
416;4;16;4.91587301587302;6.29673469387755;6.70580498866213;183.708526077098;162.566575963719;185.333832199546;4.91587301587302;185.333832199546;158.124988662132;8.13085411942555;180.417959183673;1;1;0;0;0;3;27.208843537415;0;5.16666666666667;6;6;6
516;5;16;0;22.6914739229025;22.2664399092971;385.240498866213;385.286394557823;364.162403628118;0;385.286394557823;171.004988662132;7.05662887377175;385.286394557823;2;2;0;0;0;3;214.281405895692;1;6.33333333333333;5;7;6
616;6;16;3.98598639455782;4.1875283446712;7.9659410430839;169.967755102041;169.154603174603;171.407482993197;3.98598639455782;171.407482993197;160.934988662132;1.23086923658352;167.421496598639;1;3;0;0;0;3;10.4724943310657;1.60727512683216;5.33333333333333;3;6;5.5
716;7;16;19.8648979591837;6.14408163265306;2.82063492063492;210.017732426304;172.598775510204;183.384263038549;2.82063492063492;210.017732426304;163.444988662132;21.3508087679516;207.197097505669;1;3;0;0;0;3;46.5727437641723;0;3.5;3;3;3
816;8;16;7.85918367346939;24.3746485260771;17.7846258503401;185.932471655329;184.168480725624;188.638321995465;7.85918367346939;188.638321995465;154.054988662132;2.39189720332576;180.779138321995;2;2;0;0;0;3;34.5833333333333;1;3.33333333333333;3;2;1
916;9;16;9;7;15.3152380952381;188.665260770975;184.602494331066;182.372562358277;7;188.665260770975;167.744988662132;3.45182161753591;181.665260770975;1;1;0;0;0;3;20.9202721088435;NA;NA;NA;4;5
1016;10;16;10;9.44358276643991;8;156.891473922902;159.004671201814;160.502267573696;8;160.502267573696;153.344988662132;1.70279667422524;152.502267573696;1;1;0;0;0;3;7.15727891156462;0.577350269189626;6.33333333333333;6;7;6
1116;11;16;11.5807256235828;33.097;14.4372335600907;179.663718820862;155.631337868481;225.546439909297;11.5807256235828;225.546439909297;155.434988662132;38.5992743764172;213.965714285714;1;2;0;0;0;3;70.1114512471655;1.15470053837925;6;5;7;7
1216;12;16;5.69909297052154;5.12240362811791;5.75696145124717;212.464172335601;212.069070294785;212.255646258503;5.12240362811791;212.464172335601;145.454988662132;0.201209372637957;207.341768707483;2;3;0;0;0;3;67.0091836734694;0.577350269189626;6;6;7;6